,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
AZF1_232_295,7,271,24,11,316,311
AZF1_243_306,2,278,76,123,278,258
AZF1_254_317,2,36,21,7,155,39
AZF1_265_328,5,367,42,42,412,396
AZF1_276_339,8,115,42,121,462,261
AZF1_287_350,17,110,49,596,303,214
AZF1_298_361,270,48,123,184,84,30
AZF1_309_372,2,32,23,117,142,40
AZF1_320_383,4,94,75,160,67,120
AZF1_331_394,0,21,1,0,36,0
AZF1_342_405,0,2,3,1,23,3
AZF1_353_416,84,32,21,433,127,60
AZF1_364_427,0,13,17,11,179,145
AZF1_375_438,2,120,12,2,279,187
AZF1_386_449,13,86,40,156,118,139
AZF1_397_460,0,1,17,203,61,3
AZF1_408_471,1,0,0,1,1,1
AZF1_419_482,1,33,6,2,12,17
AZF1_430_493,2,1,4,2,0,11
AZF1_441_504,3,36,11,4,14,14
AZF1_452_515,0,0,62,9,11,2
AZF1_463_526,0,76,5,1,50,16
AZF1_474_537,9,16,80,11,101,66
AZF1_485_548,7,181,101,814,294,430
AZF1_496_559,7,52,22,284,102,61
AZF1_507_570,13,155,156,89,197,308
AZF1_518_581,7,18,12,7,85,63
AZF1_529_592,5,32,14,53,80,128
AZF1_540_603,13,94,318,596,112,238
AZF1_551_614,9,148,152,245,300,117
AZF1_562_625,18,39,45,246,58,164
AZF1_573_636,87,130,138,69,415,250
AZF1_584_647,12,144,163,723,282,349
AZF1_595_658,52,397,153,461,752,364
AZF1_606_669,14,251,43,192,416,336
AZF1_617_680,6,108,18,342,278,117
AZF1_628_691,4871,169,54,421,510,280
AZF1_639_702,4,299,88,654,641,445
AZF1_650_713,2,179,15,284,385,299
AZF1_661_724,7,239,34,181,245,202
AZF1_672_735,21,74,194,120,139,186
AZF1_683_746,2,67,6,0,62,53
AZF1_694_757,4,41,4,4,59,95
AZF1_705_768,9,332,473,174,203,406
AZF1_716_779,1,2,1,10,31,23
AZF1_727_790,3,48,6,249,109,31
AZF1_738_801,7,174,15,249,320,190
AZF1_749_812,7,44,176,9,156,144
AZF1_760_823,9,23,2,88,75,67
AZF1_771_834,6,100,133,194,288,176
AZF1_782_845,2,12,37,66,80,117
AZF1_793_856,2,20,87,194,129,78
AZF1_804_867,12,191,183,231,389,384
AZF1_815_878,4,163,17,226,376,263
AZF1_826_889,7,143,70,194,147,335
AZF1_837_900,17,395,157,368,698,586
AZF1_848_911,24,133,83,331,315,169
AZF1_851_914,8,125,39,238,167,282
BAS1_1_64,1,55,12,405,97,48
BAS1_12_75,18,139,478,1204,557,276
BAS1_23_86,3,22,154,19,206,265
BAS1_34_97,8,309,157,497,481,410
BAS1_45_108,4528,337,402,271,496,413
BAS1_56_119,1,551,116,413,961,588
BAS1_67_130,20,562,548,193,551,627
BAS1_78_141,14,8,112,8,38,100
BAS1_89_152,6,53,38,184,15,108
BAS1_100_163,0,0,4,2,2,0
BAS1_111_174,6,26,19,207,40,64
BAS1_122_185,6,99,39,3,128,131
BAS1_133_196,3,158,21,1,137,163
BAS1_144_207,15,81,37,40,229,93
BAS1_155_218,0,35,12,247,86,47
BAS1_166_229,1,113,0,4,103,11
BAS1_177_240,4,27,3,0,12,1
BAS1_188_251,0,154,22,283,162,72
BAS1_199_262,8,435,506,752,262,346
BAS1_210_273,0,38,17,5,30,83
BAS1_221_284,1,46,3,2,63,90
BAS1_232_295,2,20,34,24,82,20
BAS1_243_306,0,130,54,303,240,221
BAS1_254_317,1,105,42,94,361,222
BAS1_265_328,6,354,431,765,816,386
BAS1_276_339,0,83,59,46,142,155
BAS1_287_350,4,345,163,671,569,626
BAS1_298_361,17,101,42,18,33,83
BAS1_309_372,10,91,111,364,167,159
BAS1_320_383,11,7,26,14,2,26
BAS1_331_394,2,6,15,3,28,51
BAS1_342_405,0,41,4,0,42,39
BAS1_353_416,7,340,66,350,234,278
BAS1_364_427,20,491,282,480,593,712
BAS1_375_438,8,94,17,98,214,176
BAS1_386_449,13,63,60,176,474,257
BAS1_397_460,9,120,139,247,452,375
BAS1_408_471,11,496,61,500,617,394
BAS1_419_482,8,443,45,675,1546,741
BAS1_430_493,17,140,15,282,382,350
BAS1_441_504,13,279,17,648,666,440
BAS1_452_515,2,77,11,7,118,36
BAS1_463_526,4,137,7,42,294,129
BAS1_474_537,10,1,8,2,69,161
BAS1_485_548,7,225,193,336,603,566
BAS1_496_559,4,176,144,231,181,422
BAS1_507_570,0,123,64,153,162,147
BAS1_518_581,30,387,123,417,521,328
BAS1_529_592,6,231,319,326,726,378
BAS1_540_603,11,39,42,97,69,47
BAS1_551_614,3,142,12,50,73,109
BAS1_562_625,14,149,153,343,57,193
BAS1_573_636,28,47,18,59,180,98
BAS1_584_647,5,71,257,165,244,248
BAS1_595_658,5,54,171,225,330,277
BAS1_606_669,10,111,482,698,339,375
BAS1_617_680,7,52,53,177,68,27
BAS1_628_691,2,9,10,4,5,22
BAS1_639_702,0,7,2,172,7,15
BAS1_650_713,9,141,16,59,271,142
BAS1_661_724,2,205,18,330,298,270
BAS1_672_735,3,77,28,97,276,75
BAS1_683_746,24,249,276,324,408,330
BAS1_694_757,12,119,141,6,154,171
BAS1_705_768,2,107,83,5,111,220
BAS1_716_779,2,224,299,656,421,340
BAS1_727_790,14,66,289,609,477,386
BAS1_738_801,2,5,8,4,0,29
BAS1_749_812,7,42,41,426,140,135
BAS1_748_811,5,9,41,159,7,43
CAD1_1_64,1,6,2,267,12,59
CAD1_12_75,0,1,0,2,1,0
CAD1_23_86,2,9,0,9,9,23
CAD1_34_97,2980,8,8,4,34,15
CAD1_45_108,3,2,0,0,11,1
CAD1_56_119,1,35,100,253,148,90
CAD1_67_130,235,87,5,20,50,61
CAD1_78_141,2,135,15,149,249,154
CAD1_89_152,19,146,9,230,385,211
CAD1_100_163,7,102,21,201,269,219
CAD1_111_174,0,35,31,31,43,62
CAD1_122_185,4,52,49,6,57,74
CAD1_133_196,16,80,26,365,372,167
CAD1_144_207,1,108,15,10,130,18
CAD1_155_218,8,44,159,383,21,177
CAD1_166_229,5,31,31,4,5,21
CAD1_177_240,22,785,761,1166,1434,999
CAD1_188_251,7,77,60,431,46,97
CAD1_199_262,5,345,192,309,511,314
CAD1_210_273,8,308,207,1374,299,344
CAD1_221_284,10,275,158,540,744,550
CAD1_232_295,25,129,95,23,445,152
CAD1_243_306,14,488,366,1181,1036,852
CAD1_254_317,74,200,42,264,210,136
CAD1_265_328,3,178,100,165,344,377
CAD1_276_339,8,0,19,101,108,22
CAD1_287_350,14,188,118,86,287,309
CAD1_298_361,1,120,120,337,527,91
CAD1_309_372,14,481,359,672,1078,483
CAD1_320_383,36,296,361,649,779,556
CAD1_331_394,8,152,74,475,314,357
CAD1_342_405,13,249,356,948,812,721
CAD1_346_409,3606,864,754,1110,1522,1193
CBF1_1_64,8,134,102,252,354,187
CBF1_12_75,15,139,317,232,326,162
CBF1_23_86,17,51,154,341,206,275
CBF1_34_97,10,275,426,181,423,174
CBF1_45_108,107,604,993,1811,1177,593
CBF1_56_119,22,163,677,90,434,532
CBF1_67_130,26,309,225,266,291,281
CBF1_78_141,32,188,948,743,693,631
CBF1_89_152,10,351,547,227,635,488
CBF1_100_163,33,111,150,825,360,272
CBF1_111_174,12,180,100,258,152,234
CBF1_122_185,22,223,356,606,296,364
CBF1_133_196,25,207,1089,802,603,560
CBF1_144_207,2,14,145,275,64,195
CBF1_155_218,3,24,53,22,57,4
CBF1_166_229,13,65,89,98,182,64
CBF1_177_240,5,37,732,5,13,1
CBF1_188_251,15,128,92,315,205,225
CBF1_199_262,17,302,683,667,762,814
CBF1_210_273,41,498,331,922,778,584
CBF1_221_284,2744,113,164,230,245,237
CBF1_232_295,3,254,172,153,311,281
CBF1_243_306,5,23,75,295,444,145
CBF1_254_317,10,1,48,103,106,43
CBF1_265_328,5,0,1,0,1,3
CBF1_276_339,5,0,0,9,0,0
CBF1_287_350,13,11,124,0,17,43
CBF1_288_351,18,77,140,1,113,42
CIN5_1_64,0,13,5,34,3,61
CIN5_12_75,10,294,79,151,235,164
CIN5_23_86,7,94,63,106,277,191
CIN5_34_97,26,263,373,574,404,333
CIN5_45_108,3,130,70,645,389,229
CIN5_56_119,2,396,129,598,678,441
CIN5_67_130,36,619,705,1562,1522,1150
CIN5_78_141,14,308,71,490,644,379
CIN5_89_152,19,806,146,1076,1721,983
CIN5_100_163,12,713,281,965,1112,772
CIN5_111_174,43,921,558,1128,1483,992
CIN5_122_185,38,648,461,1713,1534,838
CIN5_133_196,60,1205,475,1431,1927,1502
CIN5_144_207,17,1173,563,1124,2045,1383
CIN5_155_218,26,612,855,1359,1567,925
CIN5_166_229,22,766,480,1256,1229,1077
CIN5_177_240,3,303,224,360,721,458
CIN5_188_251,10,186,159,138,297,355
CIN5_199_262,122,65,214,19,525,323
CIN5_210_273,3,141,43,351,142,165
CIN5_221_284,0,0,3,1,1,25
CIN5_232_295,966,22,23,24,97,21
CMR3_1_64,9,64,33,593,88,195
CMR3_12_75,0,211,62,321,392,238
CMR3_23_86,16,270,51,510,485,315
CMR3_34_97,6,53,2,4,128,123
CMR3_45_108,7,213,126,285,553,406
CMR3_56_119,1,292,32,382,506,317
CMR3_67_130,18,220,109,456,484,511
CMR3_78_141,17,267,131,107,774,405
CMR3_89_152,12,182,97,184,219,212
CMR3_100_163,19,309,223,82,613,319
CMR3_111_174,11,357,265,712,422,552
CMR3_122_185,21,305,268,247,419,328
CMR3_133_196,40,330,586,781,809,732
CMR3_144_207,104,612,726,990,641,1061
CMR3_155_218,12,225,224,767,615,542
CMR3_166_229,22,216,552,475,406,320
CMR3_177_240,51,105,1040,1672,636,421
CMR3_188_251,60,565,1383,1303,842,678
CMR3_199_262,20,224,504,747,560,570
CMR3_210_273,68,481,482,386,447,769
CMR3_221_284,66,298,458,724,695,495
CMR3_232_295,14,568,676,573,1348,1128
CMR3_243_306,6,297,293,1036,816,481
CMR3_254_317,21,701,355,1038,931,666
COM2_1_64,13,561,119,709,1268,763
COM2_12_75,7,88,20,7,113,74
COM2_23_86,7,201,23,148,355,300
COM2_34_97,15,335,106,398,593,659
COM2_45_108,1,111,8,544,87,209
COM2_56_119,14,112,31,176,318,197
COM2_67_130,12,340,277,723,1252,607
COM2_78_141,4,151,124,611,366,151
COM2_89_152,7,357,424,1443,663,421
COM2_100_163,8,86,41,254,493,216
COM2_111_174,4,244,171,138,396,288
COM2_122_185,5,96,12,142,78,60
COM2_133_196,0,378,521,356,665,330
COM2_144_207,2,74,11,202,68,75
COM2_155_218,5,42,6,559,131,113
COM2_166_229,0,282,7,572,446,321
COM2_177_240,7,237,32,276,382,231
COM2_188_251,5,40,37,157,278,103
COM2_199_262,1,48,6,84,106,140
COM2_210_273,4,76,8,45,141,54
COM2_221_284,4,90,133,20,108,174
COM2_232_295,7,74,29,391,140,32
COM2_243_306,13,73,49,90,382,221
COM2_254_317,3,159,57,185,291,159
COM2_265_328,13,266,65,465,398,251
COM2_276_339,20,187,248,858,576,478
COM2_287_350,19,305,217,558,300,236
COM2_298_361,20,310,753,1173,755,578
COM2_309_372,66,236,314,329,543,365
COM2_320_383,22,423,579,1274,881,897
COM2_331_394,44,642,1239,2721,851,1410
COM2_342_405,20,300,610,1064,803,688
COM2_353_416,3,65,183,53,76,147
COM2_364_427,17,174,292,114,120,107
COM2_375_438,5,31,8,9,23,24
COM2_380_443,3355,146,640,57,146,337
CRZ1_1_64,3,55,45,8,46,45
CRZ1_12_75,0,48,10,20,2,59
CRZ1_23_86,8,218,120,416,453,213
CRZ1_34_97,20,140,59,542,376,200
CRZ1_45_108,11,450,520,1082,1045,866
CRZ1_56_119,26,396,283,1195,846,768
CRZ1_67_130,4,78,136,475,149,302
CRZ1_78_141,5,139,79,31,237,244
CRZ1_89_152,3,214,105,311,532,235
CRZ1_100_163,9,142,122,510,174,282
CRZ1_111_174,9,292,399,988,744,577
CRZ1_122_185,25,313,503,1383,863,843
CRZ1_133_196,9,345,394,311,613,309
CRZ1_144_207,21,889,255,977,1090,1240
CRZ1_155_218,22,929,577,2394,1979,1606
CRZ1_166_229,21,446,151,420,784,876
CRZ1_177_240,14,149,303,754,584,401
CRZ1_188_251,14,161,140,432,449,381
CRZ1_199_262,21,593,450,384,728,384
CRZ1_210_273,6,370,123,899,518,587
CRZ1_221_284,8,243,94,128,458,282
CRZ1_232_295,14,160,41,441,261,367
CRZ1_243_306,3,73,9,87,207,156
CRZ1_254_317,5,100,30,522,441,186
CRZ1_265_328,4,65,20,24,161,119
CRZ1_276_339,1,112,40,222,226,89
CRZ1_287_350,3,239,64,254,156,80
CRZ1_298_361,18,337,90,497,463,483
CRZ1_309_372,17,35,36,326,255,133
CRZ1_320_383,8,227,276,542,839,488
CRZ1_331_394,12,296,148,467,675,377
CRZ1_342_405,5,126,60,265,433,253
CRZ1_353_416,7,100,51,604,210,206
CRZ1_364_427,5,138,60,390,243,294
CRZ1_375_438,23,102,35,0,136,32
CRZ1_386_449,3,164,45,494,260,260
CRZ1_397_460,13,169,12,667,187,187
CRZ1_408_471,3,120,51,345,202,162
CRZ1_419_482,1,25,17,1,227,23
CRZ1_430_493,3,23,11,47,268,145
CRZ1_441_504,0,23,3,103,58,22
CRZ1_452_515,7,63,357,51,194,114
CRZ1_463_526,1,147,5,2,321,107
CRZ1_474_537,2,29,3,212,166,80
CRZ1_485_548,1,60,14,9,164,133
CRZ1_496_559,4,160,39,601,193,342
CRZ1_507_570,12,95,22,301,458,169
CRZ1_518_581,3,34,7,39,77,134
CRZ1_529_592,4,172,15,226,347,357
CRZ1_540_603,5,49,2,3,11,15
CRZ1_551_614,5,149,36,343,292,237
CRZ1_562_625,6161,9,248,37,48,178
CRZ1_573_636,4,101,31,21,164,162
CRZ1_584_647,6,197,162,599,515,500
CRZ1_595_658,21,72,119,394,132,131
CRZ1_606_669,1,129,62,141,305,167
CRZ1_615_678,4,92,51,305,195,109
CST6_1_64,9,200,74,628,859,435
CST6_12_75,9,192,45,475,264,243
CST6_23_86,2,262,93,869,529,546
CST6_34_97,2,94,11,85,113,116
CST6_45_108,2,316,39,243,423,493
CST6_56_119,23,369,75,488,847,453
CST6_67_130,18,232,204,182,375,375
CST6_78_141,17,667,118,1856,1490,1213
CST6_89_152,6,37,31,106,196,163
CST6_100_163,158,397,413,177,413,671
CST6_111_174,9,391,386,1150,556,517
CST6_122_185,36,398,252,727,469,235
CST6_133_196,10,379,508,936,477,483
CST6_144_207,30,789,717,1535,1502,988
CST6_155_218,82,386,748,561,908,752
CST6_166_229,22,400,609,284,316,401
CST6_177_240,14,445,473,458,575,522
CST6_188_251,29,25,62,137,199,224
CST6_199_262,14,248,77,575,442,463
CST6_210_273,16,315,93,384,216,261
CST6_221_284,2,254,143,59,295,161
CST6_232_295,2,136,46,491,218,221
CST6_243_306,7,386,162,559,446,444
CST6_254_317,4,246,97,6,174,208
CST6_265_328,4,333,193,253,365,446
CST6_276_339,16,229,64,203,197,292
CST6_287_350,3,62,75,558,334,472
CST6_298_361,11,128,41,128,29,19
CST6_309_372,11,44,34,108,305,153
CST6_320_383,1,41,5,217,118,89
CST6_331_394,10,97,81,321,147,169
CST6_342_405,26,211,231,613,237,190
CST6_353_416,16,207,163,970,260,453
CST6_364_427,7,67,98,115,126,189
CST6_375_438,3,176,83,305,225,151
CST6_386_449,9,167,637,706,592,360
CST6_397_460,2,57,43,303,253,40
CST6_408_471,1,73,32,1,218,171
CST6_419_482,0,137,19,208,185,28
CST6_430_493,2,193,25,98,266,152
CST6_441_504,1,223,5,33,301,105
CST6_452_515,0,20,3,102,88,54
CST6_463_526,8,30,2,152,72,78
CST6_474_537,2,73,5,266,216,220
CST6_485_548,0,110,12,336,247,102
CST6_496_559,1,56,9,55,198,98
CST6_507_570,6,74,67,211,466,162
CST6_518_581,8,215,81,262,409,154
CST6_524_587,2,49,2,43,81,192
CTH1_1_64,20,228,284,511,1004,577
CTH1_12_75,11,36,28,215,228,123
CTH1_23_86,0,107,21,353,550,347
CTH1_34_97,2,167,1,151,363,267
CTH1_45_108,2,5,5,23,9,5
CTH1_56_119,2,34,15,113,118,96
CTH1_67_130,0,46,7,34,148,68
CTH1_78_141,1,211,258,258,203,231
CTH1_89_152,13,31,133,3,160,93
CTH1_100_163,8,321,46,363,723,636
CTH1_111_174,8,168,110,685,684,245
CTH1_122_185,0,122,48,115,109,241
CTH1_133_196,33,341,219,1110,752,798
CTH1_144_207,13,318,105,782,543,485
CTH1_155_218,2,279,65,555,583,568
CTH1_166_229,16,448,109,295,598,444
CTH1_177_240,7,95,29,10,201,99
CTH1_188_251,2,135,12,267,328,237
CTH1_199_262,4,245,22,133,389,393
CTH1_210_273,6,652,40,625,1073,646
CTH1_221_284,9,407,31,532,895,326
CTH1_232_295,8,1,8,112,24,19
CTH1_243_306,6,218,207,249,351,387
CTH1_254_317,19,93,118,174,414,432
CTH1_262_325,1,62,35,25,154,127
CUP2_1_64,13337,17,265,95,128,120
CUP2_12_75,64,431,1371,931,865,823
CUP2_23_86,23,329,918,30,712,514
CUP2_34_97,49,216,854,569,415,690
CUP2_45_108,7,97,303,30,247,337
CUP2_56_119,7,176,316,220,215,273
CUP2_67_130,4,128,179,254,276,71
CUP2_78_141,8,18,77,81,127,16
CUP2_89_152,5,154,623,198,348,310
CUP2_100_163,15,99,545,488,449,200
CUP2_111_174,42,415,1331,444,875,587
CUP2_122_185,15,319,354,992,491,363
CUP2_133_196,12,231,394,468,601,531
CUP2_144_207,52,656,1144,1377,1485,1155
CUP2_155_218,393,499,622,355,576,653
CUP2_162_225,18,773,521,1899,1443,1113
CUP9_1_64,7,149,70,356,174,349
CUP9_12_75,12,302,90,405,586,472
CUP9_23_86,19,360,98,232,1084,671
CUP9_34_97,31,565,649,453,1232,360
CUP9_45_108,44,560,1500,1110,1530,1425
CUP9_56_119,31,566,1013,2174,1115,921
CUP9_67_130,20,599,831,1794,1188,963
CUP9_78_141,7,93,107,93,402,314
CUP9_89_152,44,162,87,370,246,176
CUP9_100_163,18,110,41,36,181,114
CUP9_111_174,17,64,16,279,194,121
CUP9_122_185,2,156,21,211,210,139
CUP9_133_196,7,309,136,615,1035,604
CUP9_144_207,20,385,176,1102,978,507
CUP9_155_218,4,145,80,232,82,176
CUP9_166_229,799,174,29,271,165,168
CUP9_177_240,4,68,82,319,362,377
CUP9_188_251,6,177,213,31,417,360
CUP9_199_262,3,130,52,54,386,157
CUP9_210_273,2,478,119,48,643,318
CUP9_221_284,2,208,60,382,600,394
CUP9_232_295,6,227,136,274,271,153
CUP9_243_306,41,861,474,838,1561,1344
DAL80_1_64,124,778,2035,1341,1769,1243
DAL80_12_75,74,523,932,480,939,717
DAL80_23_86,14,230,372,502,532,231
DAL80_34_97,19,332,412,895,736,436
DAL80_45_108,4,69,21,50,119,103
DAL80_56_119,0,286,97,57,358,201
DAL80_67_130,14,112,24,190,195,231
DAL80_78_141,1,2,79,2,62,1
DAL80_89_152,467,135,35,267,321,136
DAL80_100_163,3,85,27,278,192,126
DAL80_111_174,22,392,114,1377,751,677
DAL80_122_185,13,500,141,360,660,365
DAL80_133_196,13,726,916,1075,1640,1442
DAL80_144_207,39,690,341,800,1020,933
DAL80_155_218,17,479,201,341,1032,739
DAL80_166_229,3,82,97,397,96,49
DAL80_177_240,3,0,2,11,2,2
DAL80_188_251,6,25,36,174,65,57
DAL80_199_262,3,40,8,6,53,52
DAL80_206_269,2,2,157,1,0,55
DAL82_1_64,3,81,102,110,217,88
DAL82_12_75,11,402,402,634,437,355
DAL82_23_86,18,204,291,536,552,431
DAL82_34_97,9,288,473,213,588,306
DAL82_45_108,22,283,491,958,919,801
DAL82_56_119,10,747,480,902,1370,1142
DAL82_67_130,29,675,354,797,1247,969
DAL82_78_141,19,509,244,578,1486,1003
DAL82_89_152,11,496,126,1014,1223,960
DAL82_100_163,35,1045,279,1082,1614,1051
DAL82_111_174,15,483,656,106,879,493
DAL82_122_185,22,173,609,501,415,441
DAL82_133_196,14,207,448,641,304,286
DAL82_144_207,19,225,216,560,427,415
DAL82_155_218,14,50,82,446,253,389
DAL82_166_229,12,114,111,224,259,180
DAL82_177_240,1,0,19,7,68,99
DAL82_188_251,5,281,294,412,353,387
DAL82_192_255,17,140,68,171,342,366
DAT1_1_64,10,23,358,436,176,206
DAT1_12_75,6,76,627,110,293,327
DAT1_23_86,57,317,1338,2164,773,917
DAT1_34_97,30,280,906,1147,510,766
DAT1_45_108,88,585,1354,337,1114,1295
DAT1_56_119,53,589,2519,1476,1636,1146
DAT1_67_130,12,81,221,763,237,308
DAT1_78_141,43,255,1617,1692,532,614
DAT1_89_152,11,295,467,279,451,331
DAT1_100_163,6,185,492,190,198,234
DAT1_111_174,4,180,420,429,78,214
DAT1_122_185,6,190,227,678,392,293
DAT1_133_196,30,132,186,667,304,204
DAT1_144_207,22,205,54,451,188,222
DAT1_155_218,4,48,138,74,188,105
DAT1_166_229,7,95,40,49,129,123
DAT1_177_240,1,55,42,148,227,130
DAT1_185_248,22,570,388,366,527,794
DOT6_1_64,28,132,763,1091,366,484
DOT6_12_75,72,210,816,460,465,537
DOT6_23_86,34,202,701,654,214,246
DOT6_34_97,24,161,301,88,151,163
DOT6_45_108,32,62,226,55,183,184
DOT6_56_119,8,90,176,130,115,36
DOT6_67_130,9,300,491,1304,329,574
DOT6_78_141,3,10,7,1,30,75
DOT6_89_152,46,191,477,307,303,318
DOT6_100_163,66,806,1968,1155,1587,1201
DOT6_111_174,23,263,343,142,470,504
DOT6_122_185,62,409,994,546,1314,940
DOT6_133_196,69,416,478,391,730,488
DOT6_144_207,76,989,1371,3258,1982,1692
DOT6_155_218,15,504,575,1544,467,588
DOT6_166_229,150,1786,6634,4162,4545,3387
DOT6_177_240,117,980,3349,1725,2680,2313
DOT6_188_251,182,1968,4081,4019,3484,3199
DOT6_199_262,68,962,1555,874,1745,1394
DOT6_210_273,9,98,305,363,339,249
DOT6_221_284,13,385,404,88,636,505
DOT6_232_295,83,549,1308,1846,1467,772
DOT6_243_306,24,590,513,828,1083,963
DOT6_254_317,15,684,194,1512,1010,912
DOT6_265_328,1,142,67,128,307,171
DOT6_276_339,43,717,849,1542,1226,1127
DOT6_287_350,52,789,1046,1694,1748,1230
DOT6_298_361,30,337,299,389,718,665
DOT6_309_372,5,83,106,358,358,206
DOT6_320_383,6,157,67,232,314,319
DOT6_331_394,30,158,94,757,289,351
DOT6_342_405,12,554,291,686,1065,927
DOT6_353_416,10,347,105,435,665,513
DOT6_364_427,2,270,111,831,412,379
DOT6_375_438,9,240,136,438,274,332
DOT6_386_449,48,466,457,1083,1814,684
DOT6_397_460,11,15,16,11,20,43
DOT6_408_471,44,281,330,503,347,207
DOT6_419_482,5,140,193,65,175,280
DOT6_430_493,3,35,33,3,47,68
DOT6_441_504,3,70,5,15,15,19
DOT6_452_515,11,64,43,9,182,107
DOT6_463_526,10,41,157,761,213,191
DOT6_474_537,45,142,641,672,285,69
DOT6_485_548,7,54,232,363,196,221
DOT6_496_559,11,188,306,453,421,355
DOT6_507_570,0,136,152,4,285,133
DOT6_518_581,8,300,645,1369,1079,624
DOT6_529_592,26,418,498,655,739,738
DOT6_540_603,19,611,711,986,967,1010
DOT6_551_614,13,227,352,457,398,284
DOT6_562_625,10,222,479,579,828,536
DOT6_573_636,26,339,832,893,468,345
DOT6_584_647,23,384,578,1815,633,898
DOT6_595_658,13,269,267,434,654,504
DOT6_606_669,13,163,225,382,194,93
DOT6_607_670,6,128,148,309,242,316
ECM23_1_64,48,579,415,1059,724,782
ECM23_12_75,32,407,289,589,869,773
ECM23_23_86,18,336,212,1057,713,688
ECM23_34_97,32,854,442,959,2166,1180
ECM23_45_108,4,223,85,464,371,314
ECM23_56_119,7,128,44,514,341,214
ECM23_67_130,18,248,265,55,295,476
ECM23_78_141,21,247,127,330,238,135
ECM23_89_152,7,388,322,379,1039,487
ECM23_100_163,13,250,89,795,597,548
ECM23_111_174,1,17,4,118,37,60
ECM23_122_185,0,14,6,8,28,38
ECM23_124_187,5,35,207,0,140,0
ENV11_1_64,350,10,43,210,40,175
ENV11_12_75,1,136,34,353,189,105
ENV11_23_86,3,72,41,2,36,45
ENV11_34_97,5,397,40,263,66,199
ENV11_45_108,3,36,7,302,132,71
ENV11_56_119,2,405,35,684,711,375
ENV11_67_130,0,1,5,2,16,46
ENV11_78_141,1029,289,229,557,408,258
ENV11_89_152,3,106,13,135,35,59
ENV11_100_163,1,16,5,5,42,25
ENV11_111_174,11,108,44,339,169,118
ENV11_122_185,4,241,20,799,688,508
ENV11_133_196,38,305,61,738,389,452
ENV11_144_207,3,365,82,387,805,588
ENV11_155_218,16,660,121,1667,994,741
ENV11_166_229,16,168,25,562,321,223
ENV11_177_240,22,267,22,258,285,214
ENV11_188_251,2,96,6,207,175,85
ENV11_199_262,9,409,21,504,810,318
ENV11_210_273,2,96,2,4,29,84
ENV11_221_284,7,130,17,132,341,187
ENV11_232_295,3,414,18,253,811,358
ENV11_243_306,5,167,35,465,595,190
ENV11_254_317,21,339,34,327,413,272
ENV11_265_328,15,991,93,866,2055,1274
ENV11_276_339,12,755,46,1721,1896,742
ENV11_287_350,22,377,55,849,1068,410
ENV11_298_361,8,482,130,667,857,597
ENV11_309_372,21,599,123,694,1110,637
ENV11_320_383,2,8,28,54,128,19
ENV11_331_394,7,32,12,38,20,13
ENV11_342_405,474,814,403,583,1688,1449
ENV11_353_416,17,705,94,1227,1548,853
ENV11_364_427,750,694,125,486,1444,903
ENV11_375_438,1250,340,157,503,520,399
ENV11_386_449,7,65,34,630,314,184
ENV11_397_460,32,402,47,512,861,447
ENV11_408_471,24,276,340,392,406,107
ENV11_419_482,9,297,124,521,378,273
ENV11_430_493,1,219,30,182,278,174
ENV11_441_504,8,195,25,576,786,265
ENV11_452_515,9,96,15,325,323,194
ENV11_463_526,14,427,59,1347,955,471
ENV11_474_537,177,202,28,850,445,246
ENV11_485_548,19,128,59,290,595,307
ENV11_496_559,4,305,46,328,362,566
ENV11_507_570,21,639,118,1026,1195,750
ENV11_518_581,5,271,41,225,477,263
ENV11_529_592,32,909,70,268,1045,543
ENV11_540_603,20,425,88,411,606,364
ENV11_551_614,0,88,10,123,175,153
ENV11_562_625,3,145,31,268,362,130
ENV11_573_636,4,87,22,89,255,172
ENV11_584_647,9,30,9,310,246,96
ENV11_595_658,2,249,7,3,144,187
ENV11_606_669,1,89,6,109,136,55
ENV11_617_680,1,133,8,13,87,103
ENV11_628_691,13,31,149,10,103,70
ENV11_639_702,3,48,28,31,102,46
ENV11_650_713,2,54,3,3,156,33
ENV11_661_724,7,50,52,224,164,263
ENV11_672_735,1,32,51,2,158,109
ENV11_683_746,5,230,87,552,748,328
ENV11_694_757,11,397,88,908,667,421
ENV11_705_768,38,446,753,522,890,790
ENV11_716_779,5,182,67,335,443,370
ENV11_727_790,10,143,16,522,364,219
ENV11_738_801,9,111,22,323,210,163
ENV11_749_812,1977,154,31,112,413,231
ENV11_760_823,8,444,33,644,696,409
ENV11_771_834,13,552,84,923,671,794
ENV11_782_845,5,372,38,670,948,652
ENV11_793_856,10,341,132,74,890,335
ENV11_124_187,14,387,42,499,624,699
FHL1_1_64,8,30,9,153,40,59
FHL1_12_75,2,101,136,5,220,272
FHL1_23_86,0,38,11,75,137,54
FHL1_34_97,1,119,30,139,201,234
FHL1_45_108,4,44,14,63,70,59
FHL1_56_119,2,204,28,226,234,183
FHL1_67_130,12,183,835,69,695,738
FHL1_78_141,15,69,25,89,79,83
FHL1_89_152,1,102,9,290,223,94
FHL1_100_163,12,28,29,77,169,103
FHL1_111_174,3,86,98,89,145,137
FHL1_122_185,4,80,17,262,110,105
FHL1_133_196,7,135,136,179,308,205
FHL1_144_207,4,70,19,91,178,37
