,1_1_1,1_1_2,1_2_1,1_2_2,1_3_1,1_3_2,1_4_1,1_4_2,1_5_1,1_5_2,1_6_1,1_6_2,1_7_1,1_7_2,1_8_1,1_8_2
AFT1_386_449,0,0,0,0,1210,0,1,914,1,109,0,0,3,0,0,1
AFT1_397_460,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0
AFT1_408_471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFT1_419_482,0,0,65,0,124,1,0,0,0,0,0,0,0,0,0,0
AFT1_430_493,21,0,28,6,0,0,0,1,0,0,0,0,0,477,0,0
AFT1_441_504,0,0,0,0,0,0,36,53,0,0,0,0,0,0,0,0
AFT1_452_515,0,0,0,0,0,0,407,0,0,1,0,0,0,0,0,0
AFT1_463_526,550,329,1,0,112,70,0,0,0,0,0,1,1,40,0,0
AFT1_474_537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFT1_485_548,0,106,0,362,1,837,75,28,0,0,1,1,0,0,27,3
AFT1_496_559,0,0,0,0,677,0,0,136,0,0,0,0,0,2,0,0
AFT1_507_570,99,14,0,407,1850,208,306,70,346,923,1,0,0,0,1,0
AFT1_518_581,0,0,236,0,0,0,0,2,0,0,0,0,0,0,0,0
AFT1_529_592,0,0,1,1,0,218,0,241,78,0,0,349,0,1,0,1
AFT1_540_603,0,0,0,0,99,0,0,1,651,0,0,0,0,0,0,0
AFT1_551_614,187,0,198,1296,168,96,0,174,689,2,0,2,1,1,1,1
AFT1_562_625,0,0,0,0,48,0,421,341,0,0,0,0,0,0,0,0
AFT1_573_636,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
AFT1_584_647,0,0,0,1,0,0,970,1,1846,1,1,33,0,947,3,0
AFT1_595_658,0,100,0,269,349,0,0,0,0,0,0,0,0,0,0,0
AFT1_606_669,0,0,0,0,0,0,0,716,0,0,0,87,0,0,0,0
AFT1_617_680,0,0,0,0,0,0,986,0,0,0,0,0,0,0,0,0
AFT1_628_691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFT1_627_690,174,94,210,319,1,0,0,0,0,1,0,0,0,0,0,0
AFT2_1_64,249,21,116,0,81,0,1,0,0,1093,0,0,0,0,0,0
AFT2_12_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFT2_23_86,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0
AFT2_34_97,475,0,1,0,704,321,0,353,322,1,0,1,0,0,2,1
AFT2_45_108,1,0,1,1,0,348,606,0,0,5,956,2,2,1,1,0
AFT2_56_119,0,0,0,0,0,0,0,0,0,78,0,1024,0,0,0,1
AFT2_67_130,2,0,2,0,2,1,1,2,0,1,2,762,253,989,1506,2673
AFT2_78_141,51,0,1026,65,2,62,1,1,2,488,909,696,0,1,2,1
AFT2_89_152,0,0,0,0,0,0,0,0,0,0,0,0,259,170,0,1
AFT2_100_163,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0
AFT2_111_174,1,0,0,0,853,546,904,1,0,1,0,0,0,0,0,0
AFT2_122_185,1,0,3,0,566,448,1565,112,1,1025,0,0,0,1,1,0
AFT2_133_196,0,359,0,0,0,0,0,0,1,0,0,0,1,0,0,0
AFT2_144_207,45,0,0,0,0,1323,0,0,0,0,0,2,1,0,1,1
AFT2_155_218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFT2_166_229,2,1,1268,5,1,2,1,1516,1034,844,846,330,0,1,3,3
AFT2_177_240,310,739,824,1433,1357,585,715,2,1,0,1,147,1,1,4,1
AFT2_188_251,0,0,95,2,2116,858,2,951,2,2,0,2,0,1,0,1
AFT2_199_262,565,40,0,0,152,0,0,1,0,0,0,0,1,0,1,0
AFT2_210_273,455,101,0,8,117,0,57,0,0,1,0,0,0,0,0,0
AFT2_221_284,0,203,0,261,0,0,0,422,0,0,0,0,0,1,0,0
AFT2_232_295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFT2_243_306,0,1,530,1,49,0,0,751,565,0,0,0,0,0,0,0
AFT2_254_317,0,0,0,0,126,0,0,1,0,0,0,486,1,0,0,1
AFT2_265_328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFT2_276_339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFT2_287_350,33,280,347,271,1,0,1,0,0,1,0,0,0,0,0,0
AFT2_298_361,15,285,701,143,0,0,1,0,0,0,0,0,0,0,0,0
AFT2_309_372,845,942,334,638,0,1,0,0,1,1,0,1,1,0,0,2
AFT2_320_383,93,106,17,805,1,1,0,0,1,0,1,0,2,0,0,0
AFT2_331_394,15,32,117,0,1,0,6,0,1,0,0,258,0,0,1,0
AFT2_342_405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFT2_353_416,0,0,0,0,0,1,0,0,0,504,0,0,0,0,0,0
ARG56_1_64,121,562,250,128,803,36,0,223,0,119,0,1,0,0,1,2
ARG56_12_75,865,0,172,2592,536,96,2,0,789,2,7,37,0,1,1,4
ARG56_23_86,61,376,677,0,0,132,1269,241,1,0,0,0,0,0,0,0
ARG56_34_97,3,3,1,0,1,3,4,936,1,0,0,1,0,4,0,4413
ARG56_45_108,0,2,2,2,1,1,0,2,0,0,1357,0,0,0,0,1
ARG56_56_119,1,0,1,0,0,0,0,0,0,0,465,0,0,1,0,0
ARG56_67_130,0,0,0,0,0,0,0,0,0,0,0,0,46,0,219,0
ARG56_78_141,0,0,2,555,1,1,1,0,0,0,267,77,1206,0,239,0
ARG56_89_152,2,509,2,1233,512,1139,338,688,1,2,0,692,0,1,1,0
ARG56_100_163,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1937,0
ARG56_111_174,1,0,0,1,1,0,0,0,0,3,628,172,0,1040,2,0
ARG56_122_185,1,0,0,1,1,0,0,3,0,1,2,2,14,6,0,5413
ARG56_133_196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_144_207,223,0,0,0,419,0,0,0,1,0,516,0,0,2,0,0
ARG56_155_218,1,4,3,3,0,7,5,3,1175,3,5483,2688,4,8693,8,4
ARG56_166_229,0,0,2,0,1,1,1,0,215,847,0,0,0,0,0,1
ARG56_177_240,0,0,1118,0,94,1,17,0,0,0,0,0,0,0,0,0
ARG56_188_251,0,1,0,0,0,0,0,0,913,0,0,0,0,0,0,0
ARG56_199_262,111,1,356,455,618,78,613,0,164,0,0,0,0,0,0,0
ARG56_210_273,310,173,96,140,0,0,14,0,0,0,2,547,0,1,2,0
ARG56_221_284,2,0,686,361,639,95,539,139,472,11,424,534,1,1198,2,0
ARG56_232_295,0,0,0,379,71,624,161,105,0,1,0,0,0,1,0,0
ARG56_243_306,0,0,1,0,0,570,0,0,281,0,1,1147,0,0,0,0
ARG56_254_317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_265_328,1,2,0,1,3,1,1,1,0,1,425,1,3675,4,1379,0
ARG56_276_339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_287_350,4,1,0,2,0,1,1,0,1,326,990,1,1,4,947,3844
ARG56_298_361,0,0,0,0,155,0,428,133,116,271,135,0,0,0,1,0
ARG56_309_372,25,112,0,0,0,1,0,0,0,344,0,0,0,0,0,0
ARG56_320_383,6,0,960,1,1,119,692,0,291,1,0,1,0,0,0,0
ARG56_331_394,0,0,0,0,50,0,93,0,1024,389,44,1,0,1,0,0
ARG56_342_405,0,0,0,0,9,0,580,0,40,0,0,53,0,0,0,0
ARG56_353_416,312,367,0,774,179,299,0,129,0,1,0,0,0,0,0,0
ARG56_364_427,0,0,0,0,0,1,1389,0,1137,2392,1,385,2,913,2,482
ARG56_375_438,0,1,1362,1,0,0,1,0,0,1,0,0,0,0,0,1
ARG56_386_449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_397_460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_408_471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_419_482,0,2,1,0,1,1,1,2,2,238,1,2,0,1,2,10149
ARG56_430_493,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1073
ARG56_441_504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_452_515,0,1,0,1,0,6,0,1,396,0,668,0,1,0,2,1
ARG56_463_526,0,0,0,0,0,0,0,0,0,0,0,0,19,703,0,0
ARG56_474_537,0,0,0,0,0,0,0,0,0,0,226,0,1,0,0,1
ARG56_485_548,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_496_559,1,0,0,10,0,9,0,0,921,731,0,1,0,703,0,0
ARG56_507_570,0,0,1,1120,783,2,1,226,237,644,0,924,0,2,0,0
ARG56_518_581,193,619,247,154,0,7,0,0,0,1,0,0,0,0,0,0
ARG56_529_592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_540_603,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
ARG56_551_614,0,0,0,0,0,2,122,4,0,0,78,1,0,0,0,0
ARG56_562_625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_573_636,1043,0,810,2,432,27,179,761,170,149,0,0,1,2,4,2
ARG56_584_647,0,0,0,0,0,1,77,606,1,1770,0,132,0,845,1,1
ARG56_595_658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_606_669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_617_680,2,0,175,0,0,0,1058,1,766,1861,94,0,3,1,2,2
ARG56_628_691,0,0,298,0,33,133,443,0,0,1,4,1,1,82,0,0
ARG56_639_702,1,0,1,2,0,2,124,32,1,176,2107,0,0,4,1194,2
ARG56_650_713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_661_724,0,0,140,9,530,12,418,694,168,987,0,7,2,0,1,0
ARG56_672_735,1,0,0,0,0,0,0,0,0,1103,0,0,0,0,0,0
ARG56_683_746,0,0,0,2,299,0,1,1572,0,2505,0,1,1,1,3,2
ARG56_694_757,0,0,0,0,2,1,1289,0,0,1,0,1,1,0,0,1
ARG56_705_768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG56_716_779,0,0,1,1,179,0,165,154,0,0,0,1,0,2001,2,1
ARG56_727_790,0,0,1133,125,0,7,387,73,641,425,483,177,1,483,0,1
ARG56_738_801,3,7,94,1,1,13,4,11,3,4,466,1,3,1078,16008,197
ARG56_749_812,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
ARG56_760_823,76,1,1,1,1,0,0,1,0,2386,1,2,107,565,0,0
ARG56_771_834,1,0,2,0,1,2,1,1,0,1,1027,185,2767,2,1,0
ARG56_782_845,2,3,1,0,1,0,0,2,719,1555,1385,718,22,4946,2,1
ARG56_793_856,0,0,0,388,0,3,0,0,40,252,8,0,0,0,0,0
ARG56_800_863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG80_1_64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG80_12_75,0,0,0,80,0,0,0,0,0,0,0,544,0,0,0,0
ARG80_23_86,3,0,0,0,210,0,0,387,1,1,0,0,1,0,0,0
ARG80_34_97,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0
ARG80_45_108,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0
ARG80_56_119,3,1,0,4023,1542,0,723,416,180,625,148,81,0,1,1,1
ARG80_67_130,1,0,2,5,40,14,13,322,91,1900,1387,56,1844,641,5981,3117
ARG80_78_141,0,0,1,0,0,0,1,1,1,1,0,0,1318,0,1,3
ARG80_89_152,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG80_100_163,3,0,1,0,1735,1,0,208,0,0,294,524,1928,1,1,0
ARG80_111_174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG80_114_177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARR1_1_64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARR1_12_75,1,0,0,1,1,0,536,799,1,2869,1449,625,1,0,0,1
ARR1_23_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARR1_34_97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARR1_45_108,0,0,0,0,0,0,0,0,0,0,0,0,0,956,1,0
ARR1_56_119,0,0,0,2,19,142,91,0,463,325,14,0,1,0,1,0
ARR1_67_130,4,5,4,1,6,5,4,5,225,2,883,1701,2034,1791,6182,2
ARR1_78_141,0,0,1,196,0,0,0,0,0,1144,252,163,1636,662,1,0
ARR1_89_152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARR1_100_163,0,0,2,1,742,0,982,2252,453,454,2,352,1,1,2,1
ARR1_111_174,165,337,31,0,82,2,1270,781,2,5,0,311,1,1,0,2
ARR1_122_185,3,230,1,3,3936,0,268,459,493,1099,1,247,1,0,2,0
ARR1_133_196,0,1,1,2,1,0,0,441,2456,403,1,475,1,0,1,0
ARR1_144_207,0,0,0,44,51,0,0,203,1,0,582,0,0,0,0,0
ARR1_155_218,0,0,1,1,1,0,506,177,102,480,197,0,0,1,0,0
ARR1_166_229,0,0,0,224,0,417,16,80,375,299,0,1,1,0,0,0
ARR1_177_240,1,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0
ARR1_188_251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARR1_199_262,0,1,2,1,1,1,3348,1005,1358,1414,1140,1,1,300,3,1
ARR1_210_273,0,1,171,0,301,377,0,0,0,738,1,1,0,0,0,0
ARR1_221_284,4,1,3,11,2,16,5,5,8,3,2092,289,8944,4215,5880,3
ARR1_232_295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARR1_231_294,7,1,5,11,7,35,6,4,5,8,7,188,4601,10879,15795,7271
ASG1_1_64,307,208,34,440,1,206,0,0,0,0,0,0,0,0,0,0
ASG1_12_75,0,0,0,0,0,1,184,93,1,136,0,0,0,0,0,0
ASG1_23_86,0,0,0,0,0,0,1685,0,1,0,0,0,1,0,0,0
ASG1_34_97,0,0,156,0,0,0,0,1142,0,291,0,1,0,0,0,0
ASG1_45_108,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_56_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_67_130,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0
ASG1_78_141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_89_152,0,1,0,0,0,23,72,130,0,190,0,0,0,0,0,0
ASG1_100_163,0,284,0,1,0,0,1,0,1,1,1,1,0,1936,243,0
ASG1_111_174,3,1,2,1,1,0,195,299,3,3885,1923,217,1,1996,3,4
ASG1_122_185,0,0,1,2186,1,730,1,513,1,55,2,0,0,0,0,19
ASG1_133_196,0,1,1,0,461,1953,505,700,0,1139,1,638,3,0,2,3
ASG1_144_207,0,1,0,4,1,62,0,520,0,880,4,64,3976,0,1,1
ASG1_155_218,1,406,1907,266,68,4,152,560,627,514,1,0,1,3,2,2
ASG1_166_229,0,1,0,0,809,0,0,0,0,0,0,0,0,1,2,0
ASG1_177_240,0,381,860,208,348,0,0,179,1,0,0,0,0,0,0,0
ASG1_188_251,23,36,1,1439,0,1,0,0,0,1,0,0,1,0,0,0
ASG1_199_262,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
ASG1_210_273,1,0,1,1,1,2,0,8,663,5,298,251,1023,2,8941,8
ASG1_221_284,3,1,3,3,4,2,1,288,220,700,557,100,653,9928,6,2391
ASG1_232_295,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
ASG1_243_306,813,3,3,193,2254,623,1666,757,130,976,111,1084,2,1,3,1
ASG1_254_317,0,0,0,0,0,0,105,273,684,333,0,0,1,1,248,1
ASG1_265_328,70,0,701,66,562,183,173,234,187,566,2,553,0,2,0,1
ASG1_276_339,0,0,89,70,0,226,0,0,0,0,0,0,0,0,0,0
ASG1_287_350,421,391,744,617,274,758,419,483,1,9,0,0,1,0,0,0
ASG1_298_361,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0
ASG1_309_372,0,0,1,46,0,0,0,1,0,63,10,1,1360,1,3983,0
ASG1_320_383,0,0,0,340,0,0,0,0,2,0,0,0,0,0,1,0
ASG1_331_394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_342_405,1053,0,250,1082,2266,317,922,1402,371,889,347,6,3,5,5,2897
ASG1_353_416,0,0,0,1,0,307,102,229,1,121,0,0,0,0,0,0
ASG1_364_427,0,0,0,1,1,10,1,0,2,1,0,171,1,2,5095,0
ASG1_375_438,677,487,217,23,179,192,1,2,882,2829,197,1198,2,0,1,1
ASG1_386_449,347,318,42,1834,212,1,201,201,0,0,1,334,0,0,0,1
ASG1_397_460,43,0,0,0,0,0,0,0,1080,0,0,0,0,0,0,0
ASG1_408_471,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0
ASG1_419_482,111,0,0,0,621,1,389,1,0,0,0,23,967,3210,1,2
ASG1_430_493,0,0,0,0,1,92,1,24,0,1,0,761,0,0,0,2
ASG1_441_504,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
ASG1_452_515,0,0,0,1,0,56,0,0,0,0,0,1,0,0,0,0
ASG1_463_526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_474_537,6,13,4,3,5,13,5,7,5,5,1496,4,479,18239,3880,5
ASG1_485_548,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_496_559,452,1028,40,478,361,0,1,81,0,2,0,0,1,1037,0,0
ASG1_507_570,2,3,1,253,44,719,204,1269,536,244,1426,314,1,2,2,0
ASG1_518_581,4,1,1,4,0,0,463,3,693,0,647,199,1228,291,3,1
ASG1_529_592,15,22,18,0,0,0,0,0,0,0,0,0,1,0,0,0
ASG1_540_603,0,0,0,196,0,301,37,0,1034,139,771,7,1714,2175,897,0
ASG1_551_614,2,1,1,1,220,2,82,1,1060,2429,1765,1068,1108,4221,6,2
ASG1_562_625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_573_636,0,1,26,0,1,0,0,2,571,2,87,911,0,0,1232,16
ASG1_584_647,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,159
ASG1_595_658,0,0,3,0,0,1,0,0,0,712,36,1,1,2681,1,1
ASG1_606_669,2,1,5,208,3,1,2,0,3,2,432,19,5230,3763,2,4212
ASG1_617_680,1,0,1,0,0,45,63,334,2075,2,662,548,0,1,2,0
ASG1_628_691,0,0,4,0,511,6,248,818,2164,3692,1346,135,2,1,0,1
ASG1_639_702,138,0,836,0,9,0,0,0,1,0,0,0,0,0,0,0
ASG1_650_713,0,0,1,165,0,9,81,385,156,0,0,0,0,0,0,0
ASG1_661_724,257,136,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ASG1_672_735,570,275,0,736,0,329,0,1,1,1695,0,2,0,1,1,0
ASG1_683_746,254,87,308,238,0,245,251,216,0,2,1,0,1,2,2,0
ASG1_694_757,0,28,195,0,0,0,111,0,0,0,0,1,0,0,1,0
ASG1_705_768,48,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_716_779,74,501,117,701,561,1,0,0,0,1,0,0,1,1,0,0
ASG1_727_790,33,1,416,2822,308,281,514,560,31,1131,1,1,5,751,2,2
ASG1_738_801,0,719,0,427,0,177,473,2,1,0,0,1,1,0,0,0
ASG1_749_812,523,0,119,0,196,1016,0,505,1,0,1,0,0,0,1,0
ASG1_760_823,1,0,0,0,0,1504,1,0,0,0,34,29,0,0,2,0
ASG1_771_834,0,0,0,0,46,0,0,520,19,0,123,0,0,0,0,0
ASG1_782_845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_793_856,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_804_867,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0
ASG1_815_878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_826_889,0,0,0,0,1,0,0,1,0,0,0,0,0,70,0,0
ASG1_837_900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_848_911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_859_922,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
ASG1_870_933,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0
ASG1_881_944,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0
ASG1_892_955,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,1
ASG1_901_964,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASH1_1_64,2,0,2,1,1,0,0,0,493,37,717,1640,5391,474,3,2
ASH1_12_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASH1_23_86,3,1,0,4,1,1,1,1,1389,2642,30,1,1752,0,2,0
ASH1_34_97,816,760,1052,1875,2012,120,355,647,120,5,1,1,4,2,4,3
ASH1_45_108,714,1698,769,1387,577,1,0,0,0,0,1,1,1,1,5,0
ASH1_56_119,1,662,1147,4,3,542,1871,1490,2972,787,707,476,2,3,3,6
ASH1_67_130,1,1,0,1,0,0,0,0,1,2157,20,1,1,0,0,0
ASH1_78_141,99,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
ASH1_89_152,127,7,0,411,84,66,355,683,390,0,0,0,0,0,1,0
ASH1_100_163,101,88,160,653,350,488,0,137,0,1,0,0,1,0,0,1
ASH1_111_174,1,0,653,0,1,14,0,234,1032,0,0,0,1412,0,0,4
ASH1_122_185,0,0,0,1,365,0,0,81,0,0,0,110,0,1,282,0
ASH1_133_196,41,55,0,48,0,0,0,0,0,0,0,0,0,0,0,0
ASH1_144_207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASH1_155_218,0,0,0,0,0,0,0,0,0,0,0,0,1,920,0,0
ASH1_166_229,0,0,0,0,0,5,0,0,0,0,1015,0,0,1,1,1
ASH1_177_240,2,0,0,1,295,156,742,452,0,0,1,0,0,0,2,0
ASH1_188_251,768,0,0,0,0,799,0,99,0,0,0,0,0,1,0,0
ASH1_199_262,1,0,613,0,512,0,0,0,0,1,0,0,0,0,0,0
ASH1_210_273,1,0,0,1,286,0,0,996,146,0,471,1,0,2,0,0
ASH1_221_284,1,1,4,1,427,1791,50,4,785,2473,65,309,2,292,1,2
ASH1_232_295,1,1,1,0,0,0,0,0,0,304,0,0,1,1294,0,871
ASH1_243_306,0,2,0,0,1,2,2,0,0,0,0,4437,3,27,1,1584
ASH1_254_317,1,1,0,1,0,1025,0,0,1,2248,341,100,238,3,0,0
ASH1_265_328,1,1,569,2,1,0,0,0,772,3644,735,610,0,1333,0,0
ASH1_276_339,0,52,0,0,0,407,137,0,0,0,93,3,33,0,0,0
ASH1_287_350,574,0,134,0,0,5,0,97,0,259,0,0,0,0,0,0
ASH1_298_361,0,161,195,188,0,0,0,0,0,0,1,0,0,0,0,0
ASH1_309_372,0,1,0,1,0,0,2,0,0,0,0,684,0,1,0,0
ASH1_320_383,127,840,319,161,0,507,178,0,100,0,0,0,0,0,1,0
ASH1_331_394,0,690,445,545,41,619,0,0,2,0,156,1,0,1,1,0
ASH1_342_405,0,0,0,0,61,938,97,1,0,0,62,0,0,1,1,0
ASH1_353_416,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASH1_364_427,83,1,413,1991,2583,4312,794,515,795,1922,0,1,3,5,5,5
ASH1_375_438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ASH1_386_449,0,332,1571,487,131,1,0,2,0,2,1,0,0,0,1,0
ASH1_397_460,0,0,0,0,719,0,0,0,1,0,0,101,0,0,0,0
ASH1_408_471,525,1278,256,1017,199,79,1,1,1,1,2,1,1,0,2,0
ASH1_419_482,234,2,0,0,0,597,1,458,0,1476,57,149,0,1,1,0
ASH1_430_493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASH1_441_504,0,0,113,0,0,1,0,1,0,0,1,671,0,1,1,1
ASH1_452_515,0,2,0,3284,1,268,0,1325,128,3,0,33,1,0,0,0
ASH1_463_526,0,0,0,0,128,131,0,0,0,0,0,0,0,0,0,0
ASH1_474_537,285,245,472,338,1,0,2,2,0,0,0,0,0,0,0,0
ASH1_485_548,0,0,1,0,1,1,183,0,0,0,0,0,0,1729,1,0
ASH1_496_559,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0
ASH1_507_570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASH1_518_581,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
ASH1_525_588,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0
AZF1_1_64,0,0,40,0,0,0,217,0,0,0,0,0,0,0,0,0
AZF1_12_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZF1_23_86,657,90,0,1041,0,484,238,240,0,1,0,2,0,0,1,1
AZF1_34_97,0,0,0,0,0,0,189,0,0,0,10,0,0,0,0,0
AZF1_45_108,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0
AZF1_56_119,0,0,0,1,1,0,1,1,2,0,657,540,0,0,0,0
AZF1_67_130,101,0,504,976,88,241,565,418,175,1,0,0,1,0,1,0
AZF1_78_141,582,49,564,252,377,372,0,1,1,1,0,0,0,0,0,2
AZF1_89_152,0,1,0,685,1,1,0,0,0,0,26,0,0,0,0,0
AZF1_100_163,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0
AZF1_111_174,1,0,0,710,0,0,1177,820,0,44,144,0,0,0,1,0
AZF1_122_185,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
AZF1_133_196,1,132,371,370,1169,0,615,0,768,194,779,178,2,0,3,0
AZF1_144_207,1,0,0,519,0,238,46,290,0,702,123,0,1,1,0,1
AZF1_155_218,0,0,0,0,0,0,0,0,211,0,11,0,0,0,0,0
AZF1_166_229,0,8,0,137,1,64,352,2913,457,851,0,165,0,0,2,1
AZF1_177_240,0,0,0,0,65,1,246,6,0,102,0,0,0,0,0,0
AZF1_188_251,0,157,420,1037,420,1300,164,61,0,1,2,2,0,1,0,0
AZF1_199_262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZF1_210_273,1,23,0,0,0,55,0,0,0,0,0,0,0,1,0,0
AZF1_221_284,0,156,0,5,0,0,0,0,0,0,0,0,0,0,0,0
AZF1_232_295,0,4,2,185,3,734,0,1,2,3,0,1,2,2,8093,2
AZF1_243_306,0,0,0,0,0,39,572,247,0,0,0,0,0,0,0,0
AZF1_254_317,0,0,0,2,0,0,0,1,0,0,0,237,0,615,0,0
AZF1_265_328,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0
AZF1_276_339,1,1,811,0,635,2,102,1,222,499,448,0,0,0,0,1
AZF1_287_350,0,295,284,593,745,32,370,1,70,0,0,1,0,0,1,0
AZF1_298_361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZF1_309_372,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0
AZF1_320_383,0,0,1,0,0,0,221,0,0,0,0,0,0,0,0,0
AZF1_331_394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZF1_342_405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZF1_353_416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZF1_364_427,0,0,0,0,0,262,0,0,0,0,0,0,0,1,0,0
AZF1_375_438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
